%time,field.header.seq,field.header.stamp,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5
1.48655910674837E+018,792,1.48655910674826E+018,1.2158605954,1.2158605954,1.2158605954,1.2158605954,1.2158605954,1.2158605954,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910674939E+018,793,1.48655910674924E+018,1.2108658148,1.2108658148,1.2108658148,1.2108658148,1.2108658148,1.2108658148,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910675039E+018,794,1.48655910675023E+018,1.2058590834,1.2058590834,1.2058590834,1.2058590834,1.2058590834,1.2058590834,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910675135E+018,795,1.48655910675123E+018,1.2008404507,1.2008404507,1.2008404507,1.2008404507,1.2008404507,1.2008404507,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591067524E+018,796,1.48655910675223E+018,1.1958099661,1.1958099661,1.1958099661,1.1958099661,1.1958099661,1.1958099661,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910675338E+018,797,1.48655910675323E+018,1.1907676794,1.1907676794,1.1907676794,1.1907676794,1.1907676794,1.1907676794,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910675439E+018,798,1.48655910675423E+018,1.1857136403,1.1857136403,1.1857136403,1.1857136403,1.1857136403,1.1857136403,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910675538E+018,799,1.48655910675525E+018,1.1806478987,1.1806478987,1.1806478987,1.1806478987,1.1806478987,1.1806478987,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910675634E+018,800,1.48655910675625E+018,1.1755705046,1.1755705046,1.1755705046,1.1755705046,1.1755705046,1.1755705046,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910675738E+018,801,1.48655910675725E+018,1.1704815081,1.1704815081,1.1704815081,1.1704815081,1.1704815081,1.1704815081,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910675837E+018,802,1.48655910675825E+018,1.1653809593,1.1653809593,1.1653809593,1.1653809593,1.1653809593,1.1653809593,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910675935E+018,803,1.48655910675923E+018,1.1602689088,1.1602689088,1.1602689088,1.1602689088,1.1602689088,1.1602689088,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910676035E+018,804,1.48655910676025E+018,1.1551454068,1.1551454068,1.1551454068,1.1551454068,1.1551454068,1.1551454068,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910676136E+018,805,1.48655910676125E+018,1.1500105041,1.1500105041,1.1500105041,1.1500105041,1.1500105041,1.1500105041,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910676238E+018,806,1.48655910676225E+018,1.1448642512,1.1448642512,1.1448642512,1.1448642512,1.1448642512,1.1448642512,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910676336E+018,807,1.48655910676325E+018,1.1397066989,1.1397066989,1.1397066989,1.1397066989,1.1397066989,1.1397066989,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910676435E+018,808,1.48655910676425E+018,1.1345378983,1.1345378983,1.1345378983,1.1345378983,1.1345378983,1.1345378983,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910676538E+018,809,1.48655910676525E+018,1.1293579001,1.1293579001,1.1293579001,1.1293579001,1.1293579001,1.1293579001,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910676637E+018,810,1.48655910676625E+018,1.1241667557,1.1241667557,1.1241667557,1.1241667557,1.1241667557,1.1241667557,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910676735E+018,811,1.48655910676725E+018,1.1189645162,1.1189645162,1.1189645162,1.1189645162,1.1189645162,1.1189645162,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910676835E+018,812,1.48655910676825E+018,1.113751233,1.113751233,1.113751233,1.113751233,1.113751233,1.113751233,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910676938E+018,813,1.48655910676923E+018,1.1085269575,1.1085269575,1.1085269575,1.1085269575,1.1085269575,1.1085269575,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910677035E+018,814,1.48655910677025E+018,1.1032917413,1.1032917413,1.1032917413,1.1032917413,1.1032917413,1.1032917413,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910677135E+018,815,1.48655910677125E+018,1.098045636,1.098045636,1.098045636,1.098045636,1.098045636,1.098045636,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910677235E+018,816,1.48655910677225E+018,1.0927886935,1.0927886935,1.0927886935,1.0927886935,1.0927886935,1.0927886935,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910677339E+018,817,1.48655910677325E+018,1.0875209656,1.0875209656,1.0875209656,1.0875209656,1.0875209656,1.0875209656,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910677439E+018,818,1.48655910677424E+018,1.0822425043,1.0822425043,1.0822425043,1.0822425043,1.0822425043,1.0822425043,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910677537E+018,819,1.48655910677525E+018,1.0769533617,1.0769533617,1.0769533617,1.0769533617,1.0769533617,1.0769533617,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910677635E+018,820,1.48655910677624E+018,1.07165359,1.07165359,1.07165359,1.07165359,1.07165359,1.07165359,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910677738E+018,821,1.48655910677725E+018,1.0663432415,1.0663432415,1.0663432415,1.0663432415,1.0663432415,1.0663432415,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910677836E+018,822,1.48655910677822E+018,1.0610223686,1.0610223686,1.0610223686,1.0610223686,1.0610223686,1.0610223686,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910677938E+018,823,1.48655910677923E+018,1.0556910239,1.0556910239,1.0556910239,1.0556910239,1.0556910239,1.0556910239,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910678032E+018,824,1.48655910678024E+018,1.0503492599,1.0503492599,1.0503492599,1.0503492599,1.0503492599,1.0503492599,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910678136E+018,825,1.48655910678124E+018,1.0449971294,1.0449971294,1.0449971294,1.0449971294,1.0449971294,1.0449971294,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910678238E+018,826,1.48655910678225E+018,1.0396346852,1.0396346852,1.0396346852,1.0396346852,1.0396346852,1.0396346852,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910678336E+018,827,1.48655910678325E+018,1.0342619803,1.0342619803,1.0342619803,1.0342619803,1.0342619803,1.0342619803,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910678436E+018,828,1.48655910678422E+018,1.0288790676,1.0288790676,1.0288790676,1.0288790676,1.0288790676,1.0288790676,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910678536E+018,829,1.48655910678525E+018,1.0234860002,1.0234860002,1.0234860002,1.0234860002,1.0234860002,1.0234860002,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910678639E+018,830,1.48655910678624E+018,1.0180828315,1.0180828315,1.0180828315,1.0180828315,1.0180828315,1.0180828315,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910678736E+018,831,1.48655910678724E+018,1.0126696147,1.0126696147,1.0126696147,1.0126696147,1.0126696147,1.0126696147,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910678836E+018,832,1.48655910678825E+018,1.0072464033,1.0072464033,1.0072464033,1.0072464033,1.0072464033,1.0072464033,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910678937E+018,833,1.48655910678922E+018,1.0018132507,1.0018132507,1.0018132507,1.0018132507,1.0018132507,1.0018132507,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910679038E+018,834,1.48655910679025E+018,0.9963702107,0.9963702107,0.9963702107,0.9963702107,0.9963702107,0.9963702107,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910679137E+018,835,1.48655910679125E+018,0.9909173369,0.9909173369,0.9909173369,0.9909173369,0.9909173369,0.9909173369,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910679239E+018,836,1.48655910679225E+018,0.9854546831,0.9854546831,0.9854546831,0.9854546831,0.9854546831,0.9854546831,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591067935E+018,837,1.48655910679327E+018,0.9799823033,0.9799823033,0.9799823033,0.9799823033,0.9799823033,0.9799823033,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910679441E+018,838,1.48655910679424E+018,0.9745002515,0.9745002515,0.9745002515,0.9745002515,0.9745002515,0.9745002515,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910679539E+018,839,1.48655910679524E+018,0.9690085817,0.9690085817,0.9690085817,0.9690085817,0.9690085817,0.9690085817,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910679637E+018,840,1.48655910679624E+018,0.9635073482,0.9635073482,0.9635073482,0.9635073482,0.9635073482,0.9635073482,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910679742E+018,841,1.48655910679727E+018,0.9579966053,0.9579966053,0.9579966053,0.9579966053,0.9579966053,0.9579966053,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910679833E+018,842,1.48655910679825E+018,0.9524764073,0.9524764073,0.9524764073,0.9524764073,0.9524764073,0.9524764073,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910679933E+018,843,1.48655910679922E+018,0.9469468088,0.9469468088,0.9469468088,0.9469468088,0.9469468088,0.9469468088,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910680037E+018,844,1.48655910680025E+018,0.9414078643,0.9414078643,0.9414078643,0.9414078643,0.9414078643,0.9414078643,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910680137E+018,845,1.48655910680125E+018,0.9358596285,0.9358596285,0.9358596285,0.9358596285,0.9358596285,0.9358596285,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910680237E+018,846,1.48655910680225E+018,0.9303021562,0.9303021562,0.9303021562,0.9303021562,0.9303021562,0.9303021562,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910680339E+018,847,1.48655910680324E+018,0.9247355021,0.9247355021,0.9247355021,0.9247355021,0.9247355021,0.9247355021,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591068044E+018,848,1.48655910680424E+018,0.9191597212,0.9191597212,0.9191597212,0.9191597212,0.9191597212,0.9191597212,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910680539E+018,849,1.48655910680524E+018,0.9135748687,0.9135748687,0.9135748687,0.9135748687,0.9135748687,0.9135748687,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591068064E+018,850,1.48655910680628E+018,0.9079809995,0.9079809995,0.9079809995,0.9079809995,0.9079809995,0.9079809995,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910680739E+018,851,1.48655910680724E+018,0.9023781689,0.9023781689,0.9023781689,0.9023781689,0.9023781689,0.9023781689,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910680836E+018,852,1.48655910680825E+018,0.8967664322,0.8967664322,0.8967664322,0.8967664322,0.8967664322,0.8967664322,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591068094E+018,853,1.48655910680927E+018,0.8911458448,0.8911458448,0.8911458448,0.8911458448,0.8911458448,0.8911458448,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910681035E+018,854,1.48655910681023E+018,0.8855164621,0.8855164621,0.8855164621,0.8855164621,0.8855164621,0.8855164621,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910681135E+018,855,1.48655910681123E+018,0.8798783397,0.8798783397,0.8798783397,0.8798783397,0.8798783397,0.8798783397,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910681232E+018,856,1.48655910681223E+018,0.8742315333,0.8742315333,0.8742315333,0.8742315333,0.8742315333,0.8742315333,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910681338E+018,857,1.48655910681325E+018,0.8685760986,0.8685760986,0.8685760986,0.8685760986,0.8685760986,0.8685760986,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910681438E+018,858,1.48655910681424E+018,0.8629120914,0.8629120914,0.8629120914,0.8629120914,0.8629120914,0.8629120914,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910681536E+018,859,1.48655910681523E+018,0.8572395676,0.8572395676,0.8572395676,0.8572395676,0.8572395676,0.8572395676,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910681632E+018,860,1.48655910681624E+018,0.8515585831,0.8515585831,0.8515585831,0.8515585831,0.8515585831,0.8515585831,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910681738E+018,861,1.48655910681724E+018,0.8458691942,0.8458691942,0.8458691942,0.8458691942,0.8458691942,0.8458691942,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910681835E+018,862,1.48655910681824E+018,0.8401714568,0.8401714568,0.8401714568,0.8401714568,0.8401714568,0.8401714568,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910681935E+018,863,1.48655910681924E+018,0.8344654273,0.8344654273,0.8344654273,0.8344654273,0.8344654273,0.8344654273,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910682035E+018,864,1.48655910682023E+018,0.828751162,0.828751162,0.828751162,0.828751162,0.828751162,0.828751162,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910682138E+018,865,1.48655910682123E+018,0.8230287172,0.8230287172,0.8230287172,0.8230287172,0.8230287172,0.8230287172,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910682238E+018,866,1.48655910682224E+018,0.8172981495,0.8172981495,0.8172981495,0.8172981495,0.8172981495,0.8172981495,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910682337E+018,867,1.48655910682324E+018,0.8115595153,0.8115595153,0.8115595153,0.8115595153,0.8115595153,0.8115595153,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910682439E+018,868,1.48655910682424E+018,0.8058128714,0.8058128714,0.8058128714,0.8058128714,0.8058128714,0.8058128714,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910682538E+018,869,1.48655910682523E+018,0.8000582745,0.8000582745,0.8000582745,0.8000582745,0.8000582745,0.8000582745,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910682638E+018,870,1.48655910682624E+018,0.7942957813,0.7942957813,0.7942957813,0.7942957813,0.7942957813,0.7942957813,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910682739E+018,871,1.48655910682723E+018,0.7885254487,0.7885254487,0.7885254487,0.7885254487,0.7885254487,0.7885254487,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910682839E+018,872,1.48655910682823E+018,0.7827473337,0.7827473337,0.7827473337,0.7827473337,0.7827473337,0.7827473337,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910682934E+018,873,1.48655910682924E+018,0.7769614933,0.7769614933,0.7769614933,0.7769614933,0.7769614933,0.7769614933,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910683038E+018,874,1.48655910683023E+018,0.7711679846,0.7711679846,0.7711679846,0.7711679846,0.7711679846,0.7711679846,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910683138E+018,875,1.48655910683124E+018,0.7653668647,0.7653668647,0.7653668647,0.7653668647,0.7653668647,0.7653668647,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910683236E+018,876,1.48655910683224E+018,0.759558191,0.759558191,0.759558191,0.759558191,0.759558191,0.759558191,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910683336E+018,877,1.48655910683324E+018,0.7537420208,0.7537420208,0.7537420208,0.7537420208,0.7537420208,0.7537420208,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910683431E+018,878,1.48655910683423E+018,0.7479184115,0.7479184115,0.7479184115,0.7479184115,0.7479184115,0.7479184115,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591068354E+018,879,1.48655910683524E+018,0.7420874205,0.7420874205,0.7420874205,0.7420874205,0.7420874205,0.7420874205,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591068364E+018,880,1.48655910683623E+018,0.7362491054,0.7362491054,0.7362491054,0.7362491054,0.7362491054,0.7362491054,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910683736E+018,881,1.48655910683724E+018,0.7304035238,0.7304035238,0.7304035238,0.7304035238,0.7304035238,0.7304035238,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910683835E+018,882,1.48655910683823E+018,0.7245507334,0.7245507334,0.7245507334,0.7245507334,0.7245507334,0.7245507334,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910683936E+018,883,1.48655910683924E+018,0.718690792,0.718690792,0.718690792,0.718690792,0.718690792,0.718690792,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591068404E+018,884,1.48655910684024E+018,0.7128237574,0.7128237574,0.7128237574,0.7128237574,0.7128237574,0.7128237574,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591068414E+018,885,1.48655910684124E+018,0.7069496876,0.7069496876,0.7069496876,0.7069496876,0.7069496876,0.7069496876,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910684232E+018,886,1.48655910684222E+018,0.7010686404,0.7010686404,0.7010686404,0.7010686404,0.7010686404,0.7010686404,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910684331E+018,887,1.48655910684322E+018,0.6951806739,0.6951806739,0.6951806739,0.6951806739,0.6951806739,0.6951806739,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910684435E+018,888,1.48655910684423E+018,0.6892858463,0.6892858463,0.6892858463,0.6892858463,0.6892858463,0.6892858463,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910684535E+018,889,1.48655910684523E+018,0.6833842158,0.6833842158,0.6833842158,0.6833842158,0.6833842158,0.6833842158,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910684634E+018,890,1.48655910684624E+018,0.6774758405,0.6774758405,0.6774758405,0.6774758405,0.6774758405,0.6774758405,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591068474E+018,891,1.48655910684723E+018,0.6715607788,0.6715607788,0.6715607788,0.6715607788,0.6715607788,0.6715607788,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910684835E+018,892,1.48655910684824E+018,0.665639089,0.665639089,0.665639089,0.665639089,0.665639089,0.665639089,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910684939E+018,893,1.48655910684924E+018,0.6597108297,0.6597108297,0.6597108297,0.6597108297,0.6597108297,0.6597108297,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910685038E+018,894,1.48655910685023E+018,0.6537760593,0.6537760593,0.6537760593,0.6537760593,0.6537760593,0.6537760593,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910685138E+018,895,1.48655910685124E+018,0.6478348364,0.6478348364,0.6478348364,0.6478348364,0.6478348364,0.6478348364,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910685241E+018,896,1.48655910685223E+018,0.6418872196,0.6418872196,0.6418872196,0.6418872196,0.6418872196,0.6418872196,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910685339E+018,897,1.48655910685323E+018,0.6359332677,0.6359332677,0.6359332677,0.6359332677,0.6359332677,0.6359332677,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910685439E+018,898,1.48655910685424E+018,0.6299730393,0.6299730393,0.6299730393,0.6299730393,0.6299730393,0.6299730393,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910685535E+018,899,1.48655910685523E+018,0.6240065934,0.6240065934,0.6240065934,0.6240065934,0.6240065934,0.6240065934,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910685632E+018,900,1.48655910685624E+018,0.6180339888,0.6180339888,0.6180339888,0.6180339888,0.6180339888,0.6180339888,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910685734E+018,901,1.48655910685724E+018,0.6120552844,0.6120552844,0.6120552844,0.6120552844,0.6120552844,0.6120552844,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910685839E+018,902,1.48655910685824E+018,0.6060705393,0.6060705393,0.6060705393,0.6060705393,0.6060705393,0.6060705393,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910685938E+018,903,1.48655910685923E+018,0.6000798125,0.6000798125,0.6000798125,0.6000798125,0.6000798125,0.6000798125,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910686035E+018,904,1.48655910686023E+018,0.5940831632,0.5940831632,0.5940831632,0.5940831632,0.5940831632,0.5940831632,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910686135E+018,905,1.48655910686124E+018,0.5880806505,0.5880806505,0.5880806505,0.5880806505,0.5880806505,0.5880806505,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910686234E+018,906,1.48655910686223E+018,0.5820723337,0.5820723337,0.5820723337,0.5820723337,0.5820723337,0.5820723337,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910686334E+018,907,1.48655910686323E+018,0.576058272,0.576058272,0.576058272,0.576058272,0.576058272,0.576058272,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910686434E+018,908,1.48655910686424E+018,0.5700385249,0.5700385249,0.5700385249,0.5700385249,0.5700385249,0.5700385249,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910686535E+018,909,1.48655910686523E+018,0.5640131518,0.5640131518,0.5640131518,0.5640131518,0.5640131518,0.5640131518,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910686639E+018,910,1.48655910686624E+018,0.5579822121,0.5579822121,0.5579822121,0.5579822121,0.5579822121,0.5579822121,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910686741E+018,911,1.48655910686723E+018,0.5519457653,0.5519457653,0.5519457653,0.5519457653,0.5519457653,0.5519457653,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910686835E+018,912,1.48655910686824E+018,0.545903871,0.545903871,0.545903871,0.545903871,0.545903871,0.545903871,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910686935E+018,913,1.48655910686923E+018,0.5398565889,0.5398565889,0.5398565889,0.5398565889,0.5398565889,0.5398565889,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910687038E+018,914,1.48655910687023E+018,0.5338039786,0.5338039786,0.5338039786,0.5338039786,0.5338039786,0.5338039786,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910687138E+018,915,1.48655910687124E+018,0.5277460999,0.5277460999,0.5277460999,0.5277460999,0.5277460999,0.5277460999,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910687235E+018,916,1.48655910687224E+018,0.5216830126,0.5216830126,0.5216830126,0.5216830126,0.5216830126,0.5216830126,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910687333E+018,917,1.48655910687324E+018,0.5156147764,0.5156147764,0.5156147764,0.5156147764,0.5156147764,0.5156147764,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910687435E+018,918,1.48655910687424E+018,0.5095414514,0.5095414514,0.5095414514,0.5095414514,0.5095414514,0.5095414514,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910687538E+018,919,1.48655910687523E+018,0.5034630973,0.5034630973,0.5034630973,0.5034630973,0.5034630973,0.5034630973,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910687635E+018,920,1.48655910687624E+018,0.4973797743,0.4973797743,0.4973797743,0.4973797743,0.4973797743,0.4973797743,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910687735E+018,921,1.48655910687724E+018,0.4912915424,0.4912915424,0.4912915424,0.4912915424,0.4912915424,0.4912915424,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910687835E+018,922,1.48655910687824E+018,0.4851984616,0.4851984616,0.4851984616,0.4851984616,0.4851984616,0.4851984616,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910687933E+018,923,1.48655910687925E+018,0.4791005921,0.4791005921,0.4791005921,0.4791005921,0.4791005921,0.4791005921,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910688032E+018,924,1.48655910688024E+018,0.472997994,0.472997994,0.472997994,0.472997994,0.472997994,0.472997994,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910688133E+018,925,1.48655910688125E+018,0.4668907277,0.4668907277,0.4668907277,0.4668907277,0.4668907277,0.4668907277,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910688233E+018,926,1.48655910688225E+018,0.4607788534,0.4607788534,0.4607788534,0.4607788534,0.4607788534,0.4607788534,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910688333E+018,927,1.48655910688325E+018,0.4546624313,0.4546624313,0.4546624313,0.4546624313,0.4546624313,0.4546624313,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591068843E+018,928,1.48655910688423E+018,0.4485415219,0.4485415219,0.4485415219,0.4485415219,0.4485415219,0.4485415219,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910688533E+018,929,1.48655910688525E+018,0.4424161856,0.4424161856,0.4424161856,0.4424161856,0.4424161856,0.4424161856,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910688634E+018,930,1.48655910688624E+018,0.4362864828,0.4362864828,0.4362864828,0.4362864828,0.4362864828,0.4362864828,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910688735E+018,931,1.48655910688724E+018,0.430152474,0.430152474,0.430152474,0.430152474,0.430152474,0.430152474,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910688834E+018,932,1.48655910688824E+018,0.4240142198,0.4240142198,0.4240142198,0.4240142198,0.4240142198,0.4240142198,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910688934E+018,933,1.48655910688924E+018,0.4178717808,0.4178717808,0.4178717808,0.4178717808,0.4178717808,0.4178717808,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910689038E+018,934,1.48655910689024E+018,0.4117252175,0.4117252175,0.4117252175,0.4117252175,0.4117252175,0.4117252175,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910689135E+018,935,1.48655910689124E+018,0.4055745907,0.4055745907,0.4055745907,0.4055745907,0.4055745907,0.4055745907,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910689234E+018,936,1.48655910689224E+018,0.399419961,0.399419961,0.399419961,0.399419961,0.399419961,0.399419961,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910689335E+018,937,1.48655910689324E+018,0.3932613892,0.3932613892,0.3932613892,0.3932613892,0.3932613892,0.3932613892,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910689438E+018,938,1.48655910689424E+018,0.3870989361,0.3870989361,0.3870989361,0.3870989361,0.3870989361,0.3870989361,0,0,0,0,0,0,0,0,0,0,0,0
